"%IDData";"%IDUnidade";"%IDMunicipio";"%IDExame";"Qtde. Vendas";"Vlr. Vendas";"Vlr. Unit. Vendas"
01/12/2019;"54";"3170107";"696";1;47.53;47.53
01/12/2019;"52";"3106200";"696";1;63.3;63.3
01/12/2019;"50";"3106200";"696";1;76.42;76.42
01/12/2019;"53";"3106200";"700";6;2302.8;383.8
01/12/2019;"52";"3106200";"702";1;200.86;200.86
01/12/2019;"53";"3106200";"703";1;24.61;24.61
01/12/2019;"52";"3106200";"703";1;39.73;39.73
01/12/2019;"53";"3106200";"704";1;24.61;24.61
01/12/2019;"52";"3106200";"704";1;39.73;39.73
01/12/2019;"51";"3106200";"707";1;1.1;1.1
01/12/2019;"56";"3106200";"707";1;2;2
01/12/2019;"59";"3106200";"707";1;6.08;6.08
01/12/2019;"51";"3157807";"707";2;2.2;1.1
01/12/2019;"56";"3106200";"707";3;18.24;6.08
01/12/2019;"54";"3106200";"707";10;40;4
01/12/2019;"56";"3106200";"707";11;46.09;4.19
01/12/2019;"57";"3106200";"707";13;14.3;1.1
01/12/2019;"53";"3106705";"707";13;14.3;1.1
01/12/2019;"54";"3106200";"708";1;37.71;37.71
01/12/2019;"52";"3106200";"708";1;75.99;75.99
01/12/2019;"52";"3106200";"713";1;105.5;105.5
01/12/2019;"54";"3106705";"718";1;129.83;129.83
01/12/2019;"50";"3106200";"718";4;200.88;50.22
01/12/2019;"56";"3170107";"719";12;59.88;4.99
01/12/2019;"58";"3106200";"719";14;65.94;4.71
01/12/2019;"53";"3106200";"719";203;842.45;4.15
01/12/2019;"52";"3106200";"721";1;2.93;2.93
01/12/2019;"52";"3106200";"721";1;5.26;5.26
01/12/2019;"53";"3106200";"721";10;38.7;3.87
01/12/2019;"53";"3106200";"722";1;1.05;1.05
01/12/2019;"57";"3106200";"722";1;5.26;5.26
01/12/2019;"56";"3157807";"722";1;5.26;5.26
01/12/2019;"51";"3106200";"722";5;26.3;5.26
01/12/2019;"56";"3106200";"722";9;18;2
01/12/2019;"55";"3106705";"722";10;11;1.1
01/12/2019;"55";"3106200";"722";12;14.4;1.2
01/12/2019;"59";"3106200";"722";12;63.12;5.26
01/12/2019;"53";"3106200";"722";18;18.9;1.05
01/12/2019;"58";"3118601";"722";22;24.2;1.1
01/12/2019;"55";"3157807";"722";25;30;1.2
01/12/2019;"56";"3106200";"722";28;106.4;3.8
01/12/2019;"51";"3106200";"722";34;37.4;1.1
01/12/2019;"51";"3106200";"722";55;110;2
01/12/2019;"55";"3106200";"722";59;230.1;3.9
01/12/2019;"54";"3106200";"722";70;273;3.9
01/12/2019;"51";"3157807";"722";130;143;1.1
01/12/2019;"53";"3106705";"722";391;430.1;1.1
01/12/2019;"57";"3106200";"722";427;469.7;1.1
01/12/2019;"54";"3106200";"725";1;1.53;1.53
01/12/2019;"52";"3106200";"725";1;2.93;2.93
01/12/2019;"52";"3106200";"725";1;5.26;5.26
01/12/2019;"52";"3106200";"727";1;2;2
01/12/2019;"53";"3106200";"727";1;3.07;3.07
01/12/2019;"54";"3170107";"727";1;3.25;3.25
01/12/2019;"53";"3106200";"727";3;13.26;4.42
01/12/2019;"57";"3106200";"729";1;1.99;1.99
01/12/2019;"52";"3106200";"729";1;3.55;3.55
01/12/2019;"58";"3106200";"729";2;3.74;1.87
01/12/2019;"54";"3170107";"729";2;6.5;3.25
01/12/2019;"53";"3106200";"729";3;10.26;3.42
01/12/2019;"52";"3106200";"729";4;8;2
01/12/2019;"59";"3106200";"729";5;6.9;1.38
01/12/2019;"50";"3106200";"729";7;17.5;2.5
01/12/2019;"53";"3106200";"729";17;35.87;2.11
01/12/2019;"52";"3106200";"731";1;5.99;5.99
01/12/2019;"54";"3106200";"731";1;6.76;6.76
01/12/2019;"54";"3144805";"731";1;8.7;8.7
01/12/2019;"50";"3106200";"731";2;27.18;13.59
01/12/2019;"59";"3106200";"731";7;26.74;3.82
01/12/2019;"53";"3106200";"731";13;113.1;8.7
01/12/2019;"50";"3106200";"732";1;5.54;5.54
01/12/2019;"56";"3170107";"732";1;7.2;7.2
01/12/2019;"58";"3106705";"732";1;8.64;8.64
01/12/2019;"51";"3106200";"732";1;17.49;17.49
01/12/2019;"54";"3144805";"732";1;19.68;19.68
01/12/2019;"54";"3106200";"732";3;29.04;9.68
01/12/2019;"52";"3106200";"732";7;58.66;8.38
01/12/2019;"55";"3106200";"732";8;55.2;6.9
01/12/2019;"56";"3106200";"732";10;71.9;7.19
01/12/2019;"50";"3106200";"732";69;819.72;11.88
01/12/2019;"59";"3106200";"733";1;7.5;7.5
01/12/2019;"58";"3106705";"733";4;24.68;6.17
01/12/2019;"51";"3106200";"733";6;66;11
01/12/2019;"54";"3170107";"733";17;143.82;8.46
01/12/2019;"55";"3106200";"733";32;124.8;3.9
01/12/2019;"50";"3106200";"733";43;211.56;4.92
01/12/2019;"53";"3106200";"736";1;49.19;49.19
01/12/2019;"50";"3106200";"736";2;51.84;25.92
01/12/2019;"53";"3106200";"742";3;2111.85;703.95
01/12/2019;"53";"3106705";"743";1;10.8;10.8
01/12/2019;"55";"3157807";"743";1;14.9;14.9
01/12/2019;"51";"3106200";"743";2;21.6;10.8
01/12/2019;"56";"3106200";"743";12;179.16;14.93
01/12/2019;"57";"3106200";"743";22;237.6;10.8
01/12/2019;"50";"3106200";"745";1;12;12
01/12/2019;"51";"3106200";"745";1;18.53;18.53
01/12/2019;"56";"3106200";"745";2;18.02;9.01
01/12/2019;"57";"3106200";"745";2;20.34;10.17
01/12/2019;"53";"3118601";"745";2;50.88;25.44
01/12/2019;"52";"3106200";"745";10;254.4;25.44
01/12/2019;"58";"3170107";"748";1;69;69
01/12/2019;"53";"3106200";"750";1;18.32;18.32
01/12/2019;"52";"3106200";"750";1;24.26;24.26
01/12/2019;"54";"3170107";"764";1;30.33;30.33
01/12/2019;"50";"3106200";"764";1;37.35;37.35
01/12/2019;"52";"3106200";"764";1;37.35;37.35
01/12/2019;"58";"3170107";"764";2;36;18
01/12/2019;"58";"3106200";"764";2;74.7;37.35
01/12/2019;"54";"3106200";"764";3;53.43;17.81
01/12/2019;"53";"3106200";"764";4;72.88;18.22
01/12/2019;"54";"3144805";"764";6;82.2;13.7
01/12/2019;"52";"3106200";"764";9;64.62;7.18
01/12/2019;"53";"3106200";"764";10;373.5;37.35
01/12/2019;"52";"3106200";"764";18;520.38;28.91
01/12/2019;"53";"3106200";"764";41;561.7;13.7
01/12/2019;"53";"3118601";"766";1;32.1;32.1
01/12/2019;"54";"3144805";"766";2;64.2;32.1
01/12/2019;"53";"3106705";"767";1;3.8;3.8
01/12/2019;"59";"3106200";"767";1;5.07;5.07
01/12/2019;"58";"3118601";"767";1;5.07;5.07
01/12/2019;"51";"3157807";"767";2;7.6;3.8
01/12/2019;"54";"3144805";"767";4;9.36;2.34
01/12/2019;"54";"3106200";"767";6;15.54;2.59
01/12/2019;"52";"3106200";"767";8;15.04;1.88
01/12/2019;"53";"3106200";"767";16;48.8;3.05
01/12/2019;"59";"3106200";"767";24;55.68;2.32
01/12/2019;"52";"3106705";"767";24;121.68;5.07
01/12/2019;"50";"3106200";"767";26;53.56;2.06
01/12/2019;"58";"3106705";"767";33;65.67;1.99
01/12/2019;"52";"3106200";"767";40;100;2.5
01/12/2019;"52";"3106200";"767";94;476.58;5.07
01/12/2019;"52";"3106200";"776";1;9.2;9.2
01/12/2019;"55";"3106200";"776";1;18;18
01/12/2019;"51";"3106705";"776";2;24.2;12.1
01/12/2019;"50";"3106200";"776";3;39;13
01/12/2019;"55";"3106200";"776";13;120.9;9.3
01/12/2019;"54";"3106200";"776";15;108;7.2
01/12/2019;"51";"3157807";"776";16;112;7
01/12/2019;"56";"3106200";"776";26;248.82;9.57
01/12/2019;"54";"3144805";"776";28;109.2;3.9
01/12/2019;"57";"3106200";"776";33;231;7
01/12/2019;"50";"3106200";"776";44;275.88;6.27
01/12/2019;"52";"3106200";"778";1;21.98;21.98
01/12/2019;"53";"3106200";"778";1;34.63;34.63
01/12/2019;"54";"3106200";"778";3;54.84;18.28
01/12/2019;"56";"3106200";"782";6;256.8;42.8
01/12/2019;"54";"3144805";"787";1;9.8;9.8
01/12/2019;"52";"3106200";"787";5;70.65;14.13
01/12/2019;"56";"3170107";"787";7;73.5;10.5
01/12/2019;"54";"3144805";"793";1;9.8;9.8
01/12/2019;"52";"3106200";"793";5;94.3;18.86
01/12/2019;"56";"3170107";"793";7;73.5;10.5
01/12/2019;"54";"3106200";"797";1;10;10
01/12/2019;"50";"3106200";"797";1;21.07;21.07
01/12/2019;"56";"3106200";"797";1;21.07;21.07
01/12/2019;"58";"3106200";"797";1;21.07;21.07
01/12/2019;"50";"3106200";"797";2;17.26;8.63
01/12/2019;"58";"3106200";"797";4;30.4;7.6
01/12/2019;"58";"3157807";"797";5;28.85;5.77
01/12/2019;"56";"3106200";"797";7;77;11
01/12/2019;"55";"3170107";"797";7;90.44;12.92
01/12/2019;"52";"3106200";"797";8;87.6;10.95
01/12/2019;"56";"3170107";"797";10;164.5;16.45
01/12/2019;"51";"3106200";"797";35;434;12.4
01/12/2019;"52";"3106200";"797";94;1240.8;13.2
01/12/2019;"53";"3106200";"801";19;200.64;10.56
01/12/2019;"53";"3106200";"802";1;10.56;10.56
01/12/2019;"56";"3170107";"805";1;49;49
01/12/2019;"55";"3106200";"805";1;69.37;69.37
01/12/2019;"52";"3106200";"805";3;181.92;60.64
01/12/2019;"55";"3170107";"805";11;799.04;72.64
01/12/2019;"50";"3106200";"805";55;2257.2;41.04
01/12/2019;"54";"3106200";"833";1;9.49;9.49
01/12/2019;"58";"3106705";"833";1;10.59;10.59
01/12/2019;"51";"3106705";"833";1;11.47;11.47
01/12/2019;"51";"3106200";"833";1;14.9;14.9
01/12/2019;"59";"3106200";"833";2;43.68;21.84
01/12/2019;"50";"3106200";"833";3;37.98;12.66
01/12/2019;"50";"3106200";"833";3;43.95;14.65
01/12/2019;"53";"3106200";"833";6;84.36;14.06
01/12/2019;"52";"3106705";"833";11;121;11
01/12/2019;"59";"3106200";"833";15;174;11.6
01/12/2019;"50";"3106200";"833";25;276.75;11.07
01/12/2019;"52";"3106200";"833";70;770;11
01/12/2019;"51";"3106705";"835";1;11.47;11.47
01/12/2019;"50";"3106200";"835";2;25.3;12.65
01/12/2019;"50";"3106200";"835";2;29.3;14.65
01/12/2019;"59";"3106200";"835";2;43.68;21.84
01/12/2019;"53";"3106200";"835";4;56.24;14.06
01/12/2019;"59";"3106200";"835";8;83.2;10.4
01/12/2019;"52";"3106705";"835";8;88;11
01/12/2019;"50";"3106200";"835";26;287.82;11.07
01/12/2019;"52";"3106200";"835";48;528;11
01/12/2019;"50";"3106200";"841";1;4.75;4.75
01/12/2019;"50";"3106200";"841";1;11.96;11.96
01/12/2019;"56";"3106200";"841";1;11.96;11.96
01/12/2019;"51";"3106705";"841";1;11.96;11.96
01/12/2019;"53";"3106200";"841";1;12.58;12.58
01/12/2019;"57";"3106200";"841";1;16.54;16.54
01/12/2019;"50";"3106200";"841";1;19;19
01/12/2019;"54";"3106200";"841";1;19;19
01/12/2019;"53";"3106200";"841";2;23.92;11.96
01/12/2019;"55";"3170107";"841";3;92.01;30.67
01/12/2019;"52";"3106200";"841";5;59.8;11.96
01/12/2019;"57";"3106200";"841";5;59.8;11.96
01/12/2019;"54";"3144805";"841";6;71.76;11.96
01/12/2019;"56";"3170107";"841";9;123.75;13.75
01/12/2019;"58";"3106705";"841";10;119.6;11.96
01/12/2019;"52";"3106200";"841";12;143.52;11.96
01/12/2019;"54";"3106200";"841";22;129.58;5.89
01/12/2019;"54";"3170107";"841";26;310.96;11.96
01/12/2019;"55";"3157807";"845";1;14.5;14.5
01/12/2019;"51";"3157807";"845";1;16.5;16.5
01/12/2019;"51";"3106705";"845";1;18.1;18.1
01/12/2019;"55";"3106200";"845";1;24.3;24.3
01/12/2019;"53";"3106200";"845";1;25.01;25.01
01/12/2019;"54";"3144805";"845";1;25.01;25.01
01/12/2019;"55";"3170107";"845";1;27.93;27.93
01/12/2019;"55";"3106200";"845";1;30;30
01/12/2019;"56";"3106200";"845";1;30;30
01/12/2019;"57";"3106200";"845";2;33;16.5
01/12/2019;"53";"3106705";"845";2;33;16.5
01/12/2019;"58";"3170107";"845";2;42;21
01/12/2019;"50";"3106200";"845";2;50.7;25.35
01/12/2019;"56";"3170107";"845";4;120;30
01/12/2019;"58";"3106705";"845";8;191.52;23.94
01/12/2019;"52";"3106200";"845";12;217.2;18.1
01/12/2019;"54";"3106200";"845";15;290.4;19.36
01/12/2019;"54";"3170107";"845";80;1448;18.1
01/12/2019;"54";"3170107";"847";1;73.81;73.81
01/12/2019;"56";"3106200";"848";1;8.4;8.4
01/12/2019;"57";"3106200";"848";1;9.08;9.08
01/12/2019;"58";"3106705";"848";1;11.8;11.8
01/12/2019;"52";"3106200";"848";2;11.98;5.99
01/12/2019;"54";"3106200";"848";2;17.44;8.72
01/12/2019;"52";"3106200";"848";4;32;8
01/12/2019;"53";"3106200";"848";6;63.36;10.56
01/12/2019;"53";"3106200";"848";9;43.2;4.8
01/12/2019;"59";"3106200";"848";10;67.4;6.74
01/12/2019;"56";"3170107";"850";1;40.8;40.8
01/12/2019;"50";"3106200";"850";1;46.8;46.8
01/12/2019;"51";"3106200";"850";1;50.36;50.36
01/12/2019;"53";"3106705";"850";2;100.72;50.36
01/12/2019;"51";"3157807";"850";2;100.72;50.36
01/12/2019;"55";"3170107";"850";2;145.88;72.94
01/12/2019;"58";"3106705";"850";5;82.35;16.47
01/12/2019;"55";"3170107";"858";1;83.89;83.89
01/12/2019;"51";"3106200";"862";1;9.16;9.16
01/12/2019;"53";"3106705";"862";1;9.16;9.16
01/12/2019;"50";"3106200";"862";1;13.2;13.2
01/12/2019;"58";"3170107";"862";1;16.66;16.66
01/12/2019;"52";"3106705";"862";1;16.66;16.66
01/12/2019;"57";"3106200";"862";2;18.32;9.16
01/12/2019;"51";"3157807";"862";2;18.32;9.16
01/12/2019;"59";"3106200";"862";2;18.94;9.47
01/12/2019;"52";"3106200";"862";5;83.3;16.66
01/12/2019;"52";"3106200";"862";15;249.9;16.66
01/12/2019;"57";"3106200";"863";1;37.83;37.83
01/12/2019;"57";"3106200";"863";1;38.54;38.54
01/12/2019;"58";"3106705";"863";1;45.84;45.84
01/12/2019;"59";"3106200";"863";1;48.8;48.8
01/12/2019;"54";"3144805";"863";2;81.36;40.68
01/12/2019;"53";"3106200";"863";9;366.12;40.68
01/12/2019;"54";"3106200";"879";1;57.73;57.73
01/12/2019;"52";"3106200";"879";1;101.88;101.88
01/12/2019;"54";"3170107";"891";11;129.69;11.79
01/12/2019;"58";"3106200";"897";1;3.64;3.64
01/12/2019;"56";"3106200";"897";1;4.32;4.32
01/12/2019;"51";"3106200";"897";1;7.09;7.09
01/12/2019;"55";"3157807";"897";2;5.2;2.6
01/12/2019;"54";"3106200";"897";2;6.48;3.24
01/12/2019;"52";"3106705";"897";2;7;3.5
01/12/2019;"51";"3106200";"897";2;8.4;4.2
01/12/2019;"50";"3106200";"897";2;12.02;6.01
01/12/2019;"53";"3106200";"897";2;14.06;7.03
01/12/2019;"56";"3106200";"897";2;15.8;7.9
01/12/2019;"50";"3106200";"897";3;14.97;4.99
01/12/2019;"51";"3157807";"897";4;16.8;4.2
01/12/2019;"58";"3170107";"897";5;29.65;5.93
01/12/2019;"58";"3106200";"897";5;53;10.6
01/12/2019;"57";"3106200";"897";6;22.8;3.8
01/12/2019;"55";"3106200";"897";6;40.92;6.82
01/12/2019;"51";"3106705";"897";8;32.56;4.07
01/12/2019;"59";"3106200";"897";8;44.32;5.54
01/12/2019;"56";"3106200";"897";15;62.85;4.19
01/12/2019;"57";"3106200";"897";17;71.4;4.2
01/12/2019;"53";"3106705";"897";19;79.8;4.2
01/12/2019;"53";"3118601";"897";20;70;3.5
01/12/2019;"55";"3106200";"897";21;90.3;4.3
01/12/2019;"50";"3106200";"897";44;135.96;3.09
01/12/2019;"58";"3106705";"897";56;128.8;2.3
01/12/2019;"52";"3106200";"897";56;196;3.5
01/12/2019;"54";"3144805";"897";92;276;3
01/12/2019;"55";"3106200";"897";141;479.4;3.4
01/12/2019;"52";"3106200";"905";1;8.2;8.2
01/12/2019;"57";"3106200";"905";1;9.08;9.08
01/12/2019;"58";"3106200";"905";1;9.54;9.54
01/12/2019;"55";"3170107";"905";1;20.98;20.98
01/12/2019;"58";"3106705";"905";3;26.76;8.92
01/12/2019;"54";"3106200";"905";4;26.4;6.6
01/12/2019;"54";"3144805";"905";5;49.5;9.9
01/12/2019;"52";"3106705";"929";1;73;73
01/12/2019;"53";"3106200";"929";2;178.76;89.38
01/12/2019;"52";"3106200";"929";2;232.18;116.09
01/12/2019;"52";"3106200";"929";3;219;73
01/12/2019;"57";"3106200";"930";1;55.86;55.86
01/12/2019;"52";"3106705";"930";3;364.83;121.61
01/12/2019;"53";"3106200";"930";5;446.9;89.38
01/12/2019;"52";"3106200";"930";8;972.88;121.61
01/12/2019;"57";"3106200";"931";1;150;150
01/12/2019;"52";"3106200";"931";1;337.76;337.76
01/12/2019;"52";"3106200";"931";1;383.52;383.52
01/12/2019;"59";"3106200";"931";1;383.52;383.52
01/12/2019;"53";"3106200";"931";3;964.65;321.55
01/12/2019;"53";"3106200";"932";10;1587.7;158.77
01/12/2019;"57";"3106200";"933";1;23.73;23.73
01/12/2019;"55";"3106200";"933";1;35.06;35.06
01/12/2019;"58";"3106200";"933";1;39.53;39.53
01/12/2019;"52";"3106705";"933";1;39.53;39.53
01/12/2019;"58";"3106705";"933";1;39.53;39.53
01/12/2019;"52";"3106200";"933";1;41.88;41.88
01/12/2019;"55";"3170107";"933";1;77.8;77.8
01/12/2019;"54";"3106200";"933";2;36.66;18.33
01/12/2019;"59";"3106200";"933";3;118.59;39.53
01/12/2019;"52";"3106200";"933";4;158.12;39.53
01/12/2019;"50";"3106200";"933";12;474.36;39.53
01/12/2019;"52";"3106200";"933";19;233.7;12.3
01/12/2019;"53";"3106200";"933";19;751.07;39.53
01/12/2019;"52";"3106200";"936";1;106.72;106.72
01/12/2019;"9";"3106705";"953";1;186;186
01/12/2019;"9";"3170107";"953";7;1249.5;178.5
01/12/2019;"9";"3106200";"953";50;9300;186
01/12/2019;"9";"3106200";"955";1;139.39;139.39
01/12/2019;"9";"3170107";"955";1;178.5;178.5
01/12/2019;"9";"3170107";"955";1;210;210
01/12/2019;"9";"3106705";"955";3;84.36;28.12
01/12/2019;"9";"3170107";"955";4;840;210
01/12/2019;"9";"3106200";"955";17;3162;186
01/12/2019;"54";"3106200";"986";1;162.38;162.38
01/12/2019;"52";"3106200";"986";1;245;245
01/12/2019;"53";"3106705";"988";1;88.63;88.63
01/12/2019;"57";"3106200";"988";3;176.61;58.87
01/12/2019;"52";"3106200";"989";1;5;5
01/12/2019;"53";"3106200";"989";1;29.57;29.57
01/12/2019;"58";"3118601";"989";1;29.57;29.57
01/12/2019;"52";"3106705";"989";2;10;5
01/12/2019;"53";"3118601";"989";2;59.14;29.57
01/12/2019;"59";"3106200";"989";3;40.8;13.6
01/12/2019;"56";"3106200";"989";3;50.91;16.97
01/12/2019;"59";"3106200";"989";12;352.8;29.4
01/12/2019;"52";"3106200";"990";1;21.71;21.71
01/12/2019;"59";"3106200";"990";1;29.57;29.57
01/12/2019;"52";"3106705";"990";2;43.42;21.71
01/12/2019;"56";"3106200";"990";3;55.65;18.55
01/12/2019;"54";"3106200";"991";1;5.96;5.96
01/12/2019;"56";"3106200";"991";1;20.61;20.61
01/12/2019;"59";"3118601";"991";2;14.26;7.13
01/12/2019;"55";"3106705";"991";7;39.2;5.6
01/12/2019;"58";"3118601";"991";8;44;5.5
01/12/2019;"56";"3106200";"991";8;60;7.5
01/12/2019;"53";"3106200";"991";11;58.52;5.32
01/12/2019;"54";"3106200";"991";16;202.24;12.64
01/12/2019;"57";"3106200";"991";19;228;12
01/12/2019;"56";"3106200";"991";25;305.75;12.23
01/12/2019;"51";"3106200";"991";33;184.8;5.6
01/12/2019;"51";"3157807";"991";105;588;5.6
01/12/2019;"53";"3106705";"991";375;2100;5.6
01/12/2019;"57";"3106200";"991";436;2441.6;5.6
01/12/2019;"54";"3106200";"992";1;7;7
01/12/2019;"53";"3106705";"992";1;11.9;11.9
01/12/2019;"55";"3106705";"992";1;11.9;11.9
01/12/2019;"50";"3106200";"992";1;14.37;14.37
01/12/2019;"58";"3170107";"992";1;20.05;20.05
01/12/2019;"59";"3106200";"992";3;17.73;5.91
01/12/2019;"52";"3106200";"992";3;29.7;9.9
01/12/2019;"58";"3106200";"992";3;32.13;10.71
01/12/2019;"52";"3106200";"992";3;33;11
01/12/2019;"54";"3144805";"992";4;30.36;7.59
01/12/2019;"55";"3106200";"992";4;47.76;11.94
01/12/2019;"56";"3106200";"992";4;58.8;14.7
01/12/2019;"52";"3106705";"992";5;47.85;9.57
01/12/2019;"57";"3106200";"992";5;59.5;11.9
01/12/2019;"53";"3106200";"992";5;70.3;14.06
01/12/2019;"59";"3106200";"992";6;42;7
01/12/2019;"55";"3106200";"992";6;58.8;9.8
01/12/2019;"51";"3106705";"992";9;103.23;11.47
01/12/2019;"56";"3170107";"992";11;93.5;8.5
01/12/2019;"55";"3106200";"992";20;188;9.4
01/12/2019;"54";"3106200";"992";21;178.92;8.52
01/12/2019;"50";"3106200";"992";22;156.42;7.11
01/12/2019;"59";"3106200";"992";28;252;9
01/12/2019;"52";"3106200";"992";31;296.67;9.57
01/12/2019;"53";"3106200";"992";40;180;4.5
01/12/2019;"58";"3106705";"992";44;255.64;5.81
01/12/2019;"54";"3144805";"992";370;1665;4.5
01/12/2019;"54";"3144805";"996";1;7.8;7.8
01/12/2019;"56";"3106200";"996";1;10.8;10.8
01/12/2019;"51";"3106200";"996";1;13.5;13.5
01/12/2019;"53";"3106200";"996";1;14.06;14.06
01/12/2019;"53";"3106200";"996";3;23.4;7.8
01/12/2019;"54";"3106200";"996";3;30.21;10.07
01/12/2019;"51";"3106705";"996";4;88.28;22.07
01/12/2019;"50";"3106200";"996";34;457.64;13.46
01/12/2019;"50";"3106200";"997";1;5.14;5.14
01/12/2019;"56";"3170107";"997";1;10.11;10.11
01/12/2019;"54";"3106200";"997";1;10.14;10.14
01/12/2019;"52";"3106200";"997";1;11;11
01/12/2019;"53";"3106200";"997";1;12.89;12.89
01/12/2019;"52";"3106200";"997";1;14.9;14.9
01/12/2019;"55";"3170107";"997";1;16.66;16.66
01/12/2019;"57";"3106200";"997";1;16.95;16.95
01/12/2019;"54";"3144805";"997";1;30.17;30.17
01/12/2019;"59";"3106200";"997";3;17.55;5.85
01/12/2019;"54";"3170107";"997";3;28.8;9.6
01/12/2019;"50";"3106200";"997";13;81.9;6.3
01/12/2019;"53";"3106200";"997";19;573.23;30.17
01/12/2019;"57";"3106200";"998";1;3.91;3.91
01/12/2019;"51";"3106200";"998";1;7.1;7.1
01/12/2019;"57";"3106200";"998";1;7.1;7.1
01/12/2019;"54";"3144805";"998";2;11.68;5.84
01/12/2019;"56";"3106200";"998";2;12;6
01/12/2019;"57";"3106200";"998";3;15;5
01/12/2019;"53";"3106705";"998";3;21.3;7.1
01/12/2019;"58";"3170107";"998";3;24.09;8.03
01/12/2019;"50";"3106200";"998";4;27.08;6.77
01/12/2019;"56";"3106200";"998";5;22.1;4.42
01/12/2019;"59";"3106200";"998";5;23.15;4.63
01/12/2019;"53";"3118601";"998";5;43.2;8.64
01/12/2019;"56";"3106200";"998";5;45.15;9.03
01/12/2019;"55";"3106200";"998";7;37.1;5.3
01/12/2019;"50";"3106200";"998";8;40.8;5.1
01/12/2019;"52";"3106705";"998";9;36;4
01/12/2019;"54";"3106200";"998";9;39.51;4.39
01/12/2019;"51";"3106705";"998";11;55.99;5.09
01/12/2019;"59";"3106200";"998";15;72.45;4.83
01/12/2019;"58";"3106200";"998";18;206.46;11.47
01/12/2019;"52";"3106200";"998";20;76;3.8
01/12/2019;"52";"3106200";"998";21;126;6
01/12/2019;"53";"3106200";"998";22;167.64;7.62
01/12/2019;"58";"3106705";"998";26;63.7;2.45
01/12/2019;"50";"3106200";"998";30;154.2;5.14
01/12/2019;"56";"3170107";"998";47;371.3;7.9
01/12/2019;"55";"3106200";"998";49;294;6
01/12/2019;"55";"3170107";"998";52;2825.16;54.33
01/12/2019;"59";"3106200";"998";67;229.14;3.42
01/12/2019;"54";"3144805";"998";77;323.4;4.2
01/12/2019;"55";"3106200";"998";80;545.6;6.82
01/12/2019;"54";"3106200";"998";112;508.48;4.54
01/12/2019;"53";"3106200";"998";136;571.2;4.2
01/12/2019;"52";"3106200";"998";152;608;4
01/12/2019;"53";"3106200";"1000";1;3.9;3.9
01/12/2019;"53";"3106200";"1000";1;4.66;4.66
01/12/2019;"54";"3144805";"1000";1;4.67;4.67
01/12/2019;"58";"3170107";"1000";1;4.69;4.69
01/12/2019;"55";"3106705";"1000";1;4.9;4.9
01/12/2019;"56";"3170107";"1000";1;6.5;6.5
01/12/2019;"59";"3106200";"1000";1;12.37;12.37
01/12/2019;"53";"3106200";"1000";1;13.45;13.45
01/12/2019;"56";"3106200";"1000";1;13.45;13.45
01/12/2019;"57";"3106200";"1000";2;8.38;4.19
01/12/2019;"58";"3118601";"1000";2;9.8;4.9
01/12/2019;"59";"3106200";"1000";2;37.06;18.53
01/12/2019;"59";"3106200";"1000";4;22.72;5.68
01/12/2019;"55";"3106200";"1000";5;10.5;2.1
01/12/2019;"55";"3157807";"1000";5;18;3.6
01/12/2019;"58";"3106200";"1000";5;24.1;4.82
01/12/2019;"52";"3106200";"1000";6;37.44;6.24
01/12/2019;"58";"3170107";"1000";6;39;6.5
01/12/2019;"58";"3106200";"1000";7;22.82;3.26
01/12/2019;"51";"3157807";"1000";7;34.3;4.9
01/12/2019;"50";"3106200";"1000";8;70.8;8.85
01/12/2019;"55";"3106200";"1000";9;63;7
01/12/2019;"52";"3106200";"1000";11;88;8
01/12/2019;"53";"3106705";"1000";18;88.2;4.9
01/12/2019;"56";"3106200";"1000";18;305.46;16.97
01/12/2019;"52";"3106705";"1000";20;100;5
01/12/2019;"53";"3106200";"1000";21;152.67;7.27
01/12/2019;"54";"3106200";"1000";26;104;4
01/12/2019;"57";"3106200";"1000";31;151.9;4.9
01/12/2019;"51";"3106705";"1000";48;260.64;5.43
01/12/2019;"50";"3106200";"1000";49;190.12;3.88
01/12/2019;"56";"3106200";"1000";53;179.67;3.39
01/12/2019;"59";"3106200";"1000";62;310;5
01/12/2019;"50";"3106200";"1000";69;352.59;5.11
01/12/2019;"52";"3106200";"1000";76;380;5
01/12/2019;"54";"3106200";"1000";99;306.9;3.1
01/12/2019;"58";"3106705";"1000";123;354.24;2.88
01/12/2019;"55";"3106200";"1000";179;2407.55;13.45
01/12/2019;"54";"3144805";"1000";846;3299.4;3.9
01/12/2019;"53";"3106200";"1001";1;4.66;4.66
01/12/2019;"51";"3106200";"1001";1;4.9;4.9
01/12/2019;"58";"3118601";"1001";1;4.9;4.9
01/12/2019;"55";"3106705";"1001";1;4.9;4.9
01/12/2019;"54";"3144805";"1001";1;5.26;5.26
01/12/2019;"56";"3170107";"1001";1;7;7
01/12/2019;"53";"3106200";"1001";1;15.03;15.03
01/12/2019;"56";"3106200";"1001";1;15.03;15.03
01/12/2019;"57";"3106200";"1001";2;10.6;5.3
01/12/2019;"59";"3106200";"1001";2;40.52;20.26
01/12/2019;"59";"3106200";"1001";4;22.72;5.68
01/12/2019;"58";"3170107";"1001";4;26;6.5
01/12/2019;"55";"3106200";"1001";5;10.5;2.1
01/12/2019;"55";"3157807";"1001";5;18;3.6
01/12/2019;"58";"3106200";"1001";5;34.8;6.96
01/12/2019;"58";"3106200";"1001";7;22.75;3.25
