%IDData,%IDUnidade,%IDMunicipio,%IDExame,Qtde. Vendas,Vlr. Vendas,Vlr. Unit. Vendas
01/09/2019,54,3144805,1458,10,67.1,6.71
01/09/2019,54,3144805,1459,2,34.02,17.01
01/09/2019,54,3144805,1459,90,666,7.4
01/09/2019,54,3144805,1460,2,19.86,9.93
01/09/2019,54,3144805,1460,35,291.9,8.34
01/09/2019,54,3144805,1468,2,16.34,8.17
01/09/2019,54,3144805,1468,115,598,5.2
01/09/2019,54,3144805,1469,2,17.54,8.77
01/09/2019,54,3144805,1469,122,902.8,7.4
01/09/2019,54,3144805,1470,168,604.8,3.6
01/09/2019,54,3144805,1472,18,107.28,5.96
01/09/2019,54,3144805,1473,16,95.36,5.96
01/09/2019,54,3144805,1476,1,25.87,25.87
01/09/2019,54,3144805,1476,2,37.84,18.92
01/09/2019,54,3144805,1477,2,11.68,5.84
01/09/2019,54,3144805,1477,488,1464,3.
01/09/2019,54,3144805,1489,2,28.9,14.45
01/09/2019,54,3144805,1494,3,31.53,10.51
01/09/2019,54,3144805,1494,697,4251.7,6.1
01/09/2019,54,3144805,1506,1,91.63,91.63
01/09/2019,54,3144805,1523,2,6.56,3.28
01/09/2019,54,3144805,1523,384,1075.2,2.8
01/09/2019,54,3144805,1537,5,35.75,7.15
01/09/2019,54,3144805,1562,3,14.01,4.67
01/09/2019,54,3144805,1562,1108,3213.2,2.9
01/09/2019,54,3144805,1577,8,265.36,33.17
01/09/2019,54,3144805,1585,11,139.7,12.7
01/09/2019,54,3144805,1587,8,209.6,26.2
01/09/2019,54,3144805,1606,3,641.37,213.79
01/09/2019,54,3144805,1610,1,126.69,126.69
01/09/2019,54,3144805,1612,106,826.8,7.8
01/09/2019,54,3144805,1614,1,162.93,162.93
01/09/2019,54,3144805,1628,1,17.98,17.98
01/09/2019,54,3144805,1628,9,119.07,13.23
01/09/2019,54,3144805,1629,1,21.66,21.66
01/09/2019,54,3144805,1629,9,143.19,15.91
01/09/2019,54,3144805,1636,5,49.5,9.9
01/09/2019,54,3144805,1642,17,130.9,7.7
01/09/2019,54,3144805,1644,14,107.8,7.7
01/09/2019,54,3144805,1647,10,77,7.7
01/09/2019,54,3144805,1655,2,19.8,9.9
01/09/2019,54,3144805,1661,1,14.3,14.3
01/09/2019,54,3144805,1666,2,151.2,75.6
01/09/2019,54,3144805,1686,2,1358.36,679.18
01/09/2019,54,3144805,1701,26,154.96,5.96
01/09/2019,54,3144805,1702,21,207.9,9.9
01/09/2019,54,3144805,1705,1,9.9,9.9
01/09/2019,54,3144805,1706,1,9.9,9.9
01/09/2019,54,3144805,1707,20,198,9.9
01/09/2019,54,3144805,1718,3,100.02,33.34
01/09/2019,53,3144805,1800,1,535,535.
01/09/2019,54,3144805,1803,9,171,19.
01/09/2019,54,3144805,1804,5,200,40.
01/09/2019,54,3144805,1809,38,174.8,4.6
01/09/2019,54,3144805,1810,3,28.56,9.52
01/09/2019,54,3144805,1812,1,13.5,13.5
01/09/2019,54,3144805,1855,1,6.78,6.78
01/09/2019,54,3144805,1882,4,11.2,2.8
01/09/2019,54,3144805,1902,1,2,2.
01/09/2019,54,3144805,1915,1,9.9,9.9
01/09/2019,54,3144805,1971,1,8.14,8.14
01/09/2019,54,3144805,1974,1,86.55,86.55
01/09/2019,54,3144805,1974,2,173.1,86.55
01/09/2019,54,3144805,1986,165,363,2.2
01/09/2019,54,3144805,1991,53,171.19,3.23
01/09/2019,54,3144805,2016,4,38.08,9.52
01/09/2019,54,3144805,2027,26,486.2,18.7
01/09/2019,54,3144805,2030,452,1265.6,2.8
01/09/2019,54,3144805,2032,72,468,6.5
01/09/2019,54,3144805,2061,30,60,2.
01/09/2019,54,3144805,2102,2,84.44,42.22
01/09/2019,54,3144805,2139,138,1283.4,9.3
01/09/2019,54,3144805,2144,2,88,44.
01/09/2019,54,3144805,2148,4,160,40.
01/09/2019,54,3144805,2148,4,560,140.
01/09/2019,54,3144805,2159,10,35.7,3.57
01/09/2019,54,3144805,2162,1,2.92,2.92
01/09/2019,54,3144805,2162,21,46.2,2.2
01/09/2019,54,3144805,2185,23,227.7,9.9
01/09/2019,54,3144805,2186,3,29.7,9.9
01/09/2019,54,3144805,2260,1,17.87,17.87
01/09/2019,54,3144805,2294,12,57.12,4.76
01/09/2019,54,3144805,2296,1,36.29,36.29
01/09/2019,53,3144805,2326,1,1177,1177.
01/09/2019,54,3144805,2332,1,6.52,6.52
01/09/2019,54,3144805,2371,5,530.75,106.15
01/09/2019,54,3144805,2394,21,195.3,9.3
01/09/2019,54,3144805,2416,69,255.3,3.7
01/09/2019,54,3144805,2444,1,9.31,9.31
01/09/2019,54,3144805,2444,2,13.62,6.81
01/09/2019,53,3144805,2450,1,4.75,4.75
01/09/2019,54,3144805,2492,1,3.73,3.73
01/09/2019,54,3144805,2492,149,447,3.
01/09/2019,54,3144805,2506,8,2950.48,368.81
01/09/2019,54,3144805,2521,5,157,31.4
01/09/2019,54,3144805,2528,1,33.34,33.34
01/09/2019,54,3144805,2535,38,199.88,5.26
01/09/2019,54,3144805,2535,428,1326.8,3.1
01/09/2019,54,3144805,2539,23,134.32,5.84
01/09/2019,54,3144805,2539,928,3619.2,3.9
01/09/2019,54,3144805,2543,2,14.02,7.01
01/09/2019,54,3144805,2543,96,508.8,5.3
01/09/2019,54,3144805,2597,6,256.02,42.67
01/09/2019,54,3144805,2719,12,137.64,11.47
01/09/2019,54,3144805,2734,2,10.98,5.49
01/09/2019,54,3144805,2734,31,303.8,9.8
01/09/2019,54,3144805,2735,2,14.48,7.24
01/09/2019,54,3144805,2735,31,260.4,8.4
01/09/2019,56,3144805,2748,2,18,9.
01/09/2019,56,3144805,2782,1,9,9.
01/09/2019,56,3144805,2787,3,27,9.
01/09/2019,56,3144805,2791,1,9,9.
01/09/2019,56,3144805,2792,1,9,9.
01/09/2019,56,3144805,2801,5,45,9.
01/09/2019,56,3144805,2840,5,45,9.
01/09/2019,56,3144805,2846,2,30,15.
01/09/2019,56,3144805,2857,1,9,9.
01/09/2019,56,3144805,2867,1,9,9.
01/09/2019,56,3144805,2882,2,18,9.
01/09/2019,56,3144805,2902,14,126,9.
01/09/2019,54,3144805,2923,2,27.64,13.82
01/09/2019,54,3144805,2925,3,59.97,19.99
01/09/2019,54,3144805,2943,32,131.2,4.1
01/09/2019,54,3144805,2945,3,28.56,9.52
01/09/2019,54,3144805,2953,8,47.68,5.96
01/09/2019,54,3144805,2957,17,283.39,16.67
01/09/2019,54,3144805,2962,14,140,10.
01/09/2019,54,3144805,2966,5,73.85,14.77
01/09/2019,54,3144805,2981,1,6.55,6.55
01/09/2019,54,3144805,2981,21,150.15,7.15
01/09/2019,54,3144805,2983,8,149.6,18.7
01/09/2019,54,3144805,3000,1,9.35,9.35
01/09/2019,54,3144805,3000,29,266.8,9.2
01/09/2019,54,3144805,3001,1,9.35,9.35
01/09/2019,54,3144805,3001,28,257.6,9.2
01/09/2019,54,3144805,3025,2,9.34,4.67
01/09/2019,54,3144805,3025,91,273,3.
01/09/2019,54,3144805,3046,1,14.3,14.3
01/09/2019,54,3144805,3050,49,114.66,2.34
01/09/2019,54,3144805,3051,1,7.66,7.66
01/09/2019,54,3144805,3051,2,17.12,8.56
01/09/2019,54,3144805,3052,3,7.02,2.34
01/09/2019,54,3144805,3073,39,269.1,6.9
01/09/2019,54,3144805,3074,14,58.8,4.2
01/09/2019,54,3144805,3075,1,4.09,4.09
01/09/2019,54,3144805,3145,1,4.64,4.64
01/09/2019,54,3144805,3151,1,18.84,18.84
01/09/2019,54,3144805,3151,20,376.8,18.84
01/09/2019,54,3144805,3158,9,119.07,13.23
01/09/2019,54,3144805,3168,8,85.76,10.72
01/09/2019,54,3144805,3177,1,7.01,7.01
01/09/2019,54,3144805,3177,64,556.8,8.7
01/09/2019,54,3144805,3184,1,29.06,29.06
01/09/2019,54,3144805,3193,7,24.5,3.5
01/09/2019,54,3144805,3193,54,340.2,6.3
01/09/2019,54,3144805,3212,1,10.49,10.49
01/09/2019,54,3144805,3215,1,11.88,11.88
01/09/2019,54,3144805,3215,2,23.6,11.8
01/09/2019,54,3144805,3232,77,170.94,2.22
01/09/2019,54,3144805,3234,1,4.88,4.88
01/09/2019,54,3144805,3234,2,17.68,8.84
01/09/2019,54,3144805,3240,2,87.16,43.58
01/09/2019,54,3144805,3240,12,328.68,27.39
01/09/2019,54,3144805,3265,1,2,2.
01/09/2019,54,3144805,3778,18,175.32,9.74
01/09/2019,54,3144805,3780,2,81.78,40.89
01/09/2019,54,3144805,3797,2,34.1,17.05
01/09/2019,54,3144805,3797,50,759.5,15.19
01/09/2019,54,3144805,3799,2,40.02,20.01
01/09/2019,54,3144805,3799,12,211.44,17.62
01/09/2019,54,3144805,3818,1,86.55,86.55
01/09/2019,54,3144805,3820,9,160.2,17.8
01/09/2019,54,3144805,3822,16,220.8,13.8
01/09/2019,54,3144805,3823,2,59.56,29.78
01/09/2019,54,3144805,3873,9,32.85,3.65
01/09/2019,54,3144805,3894,68,489.6,7.2
01/09/2019,53,3144805,3915,0,10,
01/09/2019,54,3144805,3921,7,280,40.
01/09/2019,54,3144805,3922,9,360,40.
01/09/2019,54,3144805,13294,7,4754.26,679.18
01/09/2019,53,3144805,16783,1,1398.78,1398.78
01/09/2019,54,3144805,18286,2,28.6,14.3
01/09/2019,54,3144805,18307,4,313.6,78.4
01/09/2019,54,3144805,18361,4,500.4,125.1
01/09/2019,54,3144805,18620,1,102.08,102.08
01/09/2019,54,3144805,19885,16,190.24,11.89
01/09/2019,54,3144805,20370,10,1400,140.
01/09/2019,54,3144805,20533,1,42.8,42.8
01/09/2019,54,3144805,20816,1,76.88,76.88
01/09/2019,53,3144805,23849,36,463.2,12.87
01/09/2019,54,3144805,33407,12,104.88,8.74
01/09/2019,56,3144805,78995,1,220,220.
01/09/2019,54,3144805,79433,1,342.4,342.4
01/09/2019,54,3144805,79496,2,30,15.
01/09/2019,54,3144805,87685,43,25.8,.6
01/09/2019,54,3144805,87686,122,73.2,.6
01/09/2019,54,3144805,87687,2437,1462.2,.6
01/09/2019,54,3144805,87688,482,289.2,.6
01/09/2019,54,3144805,87689,5564,3338.4,.6
01/10/2019,54,3144805,13,1,20.48,20.48
01/10/2019,54,3144805,13,8,85.76,10.72
01/10/2019,54,3144805,25,5,146.05,29.21
01/10/2019,54,3144805,25,2566,13599.8,5.3
01/10/2019,54,3144805,50,3,33.72,11.24
01/10/2019,54,3144805,55,53,567.1,10.7
01/10/2019,54,3144805,56,1,8.24,8.24
01/10/2019,54,3144805,56,2,9.88,4.94
01/10/2019,54,3144805,58,4,140,35.
01/10/2019,54,3144805,59,4,64,16.
01/10/2019,54,3144805,61,15,160.8,10.72
01/10/2019,54,3144805,62,15,160.8,10.72
01/10/2019,54,3144805,64,9,35.1,3.9
01/10/2019,54,3144805,68,2,23.36,11.68
01/10/2019,54,3144805,68,33,257.4,7.8
01/10/2019,54,3144805,72,12,314.64,26.22
01/10/2019,54,3144805,73,2,21.44,10.72
01/10/2019,54,3144805,74,2,21.44,10.72
01/10/2019,54,3144805,76,3,53.73,17.91
01/10/2019,54,3144805,93,4,615.76,153.94
01/10/2019,54,3144805,96,1,439.84,439.84
01/10/2019,54,3144805,100,42,238.56,5.68
01/10/2019,54,3144805,114,11,136.4,12.4
01/10/2019,54,3144805,120,3,6,2.
01/10/2019,54,3144805,123,45,90,2.
01/10/2019,54,3144805,128,1,20.35,20.35
01/10/2019,54,3144805,130,7,142.45,20.35
01/10/2019,54,3144805,137,58,127.6,2.2
01/10/2019,54,3144805,157,24,536.16,22.34
01/10/2019,54,3144805,172,1,6.24,6.24
01/10/2019,54,3144805,172,4,14.28,3.57
01/10/2019,54,3144805,175,10,107.2,10.72
01/10/2019,54,3144805,210,8,151.2,18.9
01/10/2019,54,3144805,214,6,57.12,9.52
01/10/2019,54,3144805,227,13,105.3,8.1
01/10/2019,54,3144805,262,6,157.32,26.22
01/10/2019,54,3144805,270,10,46.7,4.67
01/10/2019,54,3144805,270,1268,2662.8,2.1
01/10/2019,54,3144805,278,4,147.68,36.92
01/10/2019,54,3144805,279,3,18.9,6.3
01/10/2019,54,3144805,279,2449,8571.5,3.5
01/10/2019,54,3144805,281,2,159.04,79.52
01/10/2019,54,3144805,284,1,224.75,224.75
01/10/2019,54,3144805,286,8,428.8,53.6
01/10/2019,54,3144805,291,8,240,30.
01/10/2019,54,3144805,311,38,679.06,17.87
01/10/2019,54,3144805,334,1,4.21,4.21
01/10/2019,54,3144805,339,7,616,88.
01/10/2019,54,3144805,348,1,10,10.
01/10/2019,54,3144805,389,1,35,35.
01/10/2019,54,3144805,420,1,5.26,5.26
01/10/2019,54,3144805,420,46,248.4,5.4
01/10/2019,54,3144805,438,1,5.26,5.26
01/10/2019,54,3144805,438,45,243,5.4
01/10/2019,54,3144805,460,376,789.6,2.1
01/10/2019,54,3144805,462,32,284.8,8.9
01/10/2019,54,3144805,463,1,10.72,10.72
01/10/2019,54,3144805,464,34,316.2,9.3
01/10/2019,54,3144805,466,1,306,306.
01/10/2019,54,3144805,471,1,10.84,10.84
01/10/2019,54,3144805,476,2,21.44,10.72
01/10/2019,54,3144805,495,21,234.99,11.19
01/10/2019,54,3144805,499,11,170.28,15.48
01/10/2019,54,3144805,500,29,226.2,7.8
01/10/2019,54,3144805,501,24,187.2,7.8
01/10/2019,54,3144805,508,7,1680,240.
01/10/2019,54,3144805,514,3,159.24,53.08
01/10/2019,54,3144805,515,2,81.36,40.68
01/10/2019,54,3144805,516,2,21.44,10.72
01/10/2019,54,3144805,517,2,21.44,10.72
01/10/2019,54,3144805,529,1,14.02,14.02
01/10/2019,54,3144805,529,18,223.2,12.4
01/10/2019,54,3144805,531,47,1504,32.
01/10/2019,54,3144805,533,2,159.06,79.53
01/10/2019,54,3144805,544,1,4.67,4.67
01/10/2019,54,3144805,544,48,244.8,5.1
01/10/2019,54,3144805,550,3,23.25,7.75
01/10/2019,54,3144805,551,9,39.87,4.43
01/10/2019,54,3144805,570,1,14.3,14.3
01/10/2019,54,3144805,573,1,40.91,40.91
01/10/2019,54,3144805,604,1,177,177.
01/10/2019,54,3144805,606,47,458.72,9.76
01/10/2019,54,3144805,622,1,29.98,29.98
01/10/2019,54,3144805,631,4,22.88,5.72
01/10/2019,54,3144805,631,109,779.35,7.15
01/10/2019,54,3144805,633,4,25.72,6.43
01/10/2019,54,3144805,633,94,808.4,8.6
01/10/2019,54,3144805,642,19,5522.73,290.67
01/10/2019,54,3144805,657,4,28.08,7.02
01/10/2019,54,3144805,658,1,7.02,7.02
01/10/2019,54,3144805,659,1,7.02,7.02
01/10/2019,54,3144805,671,1,5.09,5.09
01/10/2019,54,3144805,683,40,316,7.9
01/10/2019,54,3144805,685,3,25.08,8.36
01/10/2019,54,3144805,732,1,19.68,19.68
01/10/2019,54,3144805,764,1,13.7,13.7
01/10/2019,54,3144805,767,2,4.68,2.34
01/10/2019,54,3144805,776,63,245.7,3.9
01/10/2019,54,3144805,801,4,42.24,10.56
01/10/2019,54,3144805,823,1,80,80.
01/10/2019,54,3144805,841,12,143.52,11.96
01/10/2019,54,3144805,845,4,100.04,25.01
01/10/2019,54,3144805,848,1,4.8,4.8
01/10/2019,54,3144805,863,5,203.4,40.68
01/10/2019,54,3144805,897,113,339,3.
01/10/2019,54,3144805,905,5,49.5,9.9
01/10/2019,54,3144805,933,2,79.06,39.53
01/10/2019,54,3144805,992,2,15.18,7.59
01/10/2019,54,3144805,992,360,1620,4.5
01/10/2019,54,3144805,996,1,7.8,7.8
01/10/2019,54,3144805,998,2,11.68,5.84
01/10/2019,54,3144805,998,55,231,4.2
01/10/2019,54,3144805,1000,3,14.01,4.67
01/10/2019,54,3144805,1000,929,3623.1,3.9
01/10/2019,54,3144805,1001,3,15.78,5.26
01/10/2019,54,3144805,1001,928,3712,4.
01/10/2019,54,3144805,1003,13,104,8.
01/10/2019,54,3144805,1008,3,121.47,40.49
01/10/2019,54,3144805,1021,3,35.04,11.68
01/10/2019,54,3144805,1021,34,473.28,13.92
01/10/2019,54,3144805,1022,3,35.04,11.68
01/10/2019,54,3144805,1022,35,475.3,13.58
01/10/2019,54,3144805,1023,1,45.9,45.9
01/10/2019,54,3144805,1024,1,45.9,45.9
01/10/2019,54,3144805,1051,7,67.69,9.67
01/10/2019,54,3144805,1061,64,249.6,3.9
01/10/2019,54,3144805,1064,3,24.3,8.1
01/10/2019,54,3144805,1072,1,38,38.
01/10/2019,54,3144805,1074,5,149.5,29.9
01/10/2019,54,3144805,1076,1,45.9,45.9
01/10/2019,54,3144805,1083,2,19.8,9.9
01/10/2019,54,3144805,1084,2,19.8,9.9
01/10/2019,54,3144805,1087,1,9.9,9.9
01/10/2019,54,3144805,1088,14,138.6,9.9
01/10/2019,54,3144805,1091,1,9.9,9.9
01/10/2019,54,3144805,1111,3,29.7,9.9
01/10/2019,54,3144805,1114,9,108,12.
01/10/2019,54,3144805,1118,1,9.9,9.9
01/10/2019,54,3144805,1121,6,59.4,9.9
01/10/2019,54,3144805,1147,10,99,9.9
01/10/2019,54,3144805,1169,5,49.5,9.9
01/10/2019,54,3144805,1170,5,49.5,9.9
01/10/2019,54,3144805,1185,6,59.4,9.9
01/10/2019,54,3144805,1203,119,236.81,1.99
01/10/2019,54,3144805,1207,31,295.12,9.52
01/10/2019,54,3144805,1211,1,66.91,66.91
01/10/2019,54,3144805,1212,119,597.38,5.02
01/10/2019,54,3144805,1212,976,2928,3.
01/10/2019,54,3144805,1254,7,60.06,8.58
01/10/2019,54,3144805,1257,1,6.66,6.66
01/10/2019,54,3144805,1257,576,1843.2,3.2
01/10/2019,54,3144805,1258,1,11.19,11.19
01/10/2019,54,3144805,1263,1,46.31,46.31
01/10/2019,54,3144805,1264,2,4,2.
01/10/2019,54,3144805,1273,369,1107,3.
01/10/2019,54,3144805,1285,1,3.5,3.5
01/10/2019,54,3144805,1285,277,581.7,2.1
01/10/2019,54,3144805,1294,1,7.01,7.01
01/10/2019,54,3144805,1294,298,1698.6,5.7
01/10/2019,54,3144805,1295,1,12.45,12.45
01/10/2019,54,3144805,1304,6,147.6,24.6
01/10/2019,54,3144805,1305,5,392,78.4
01/10/2019,54,3144805,1315,3,29.7,9.9
01/10/2019,54,3144805,1319,1,9.9,9.9
01/10/2019,54,3144805,1367,1,140.65,140.65
01/10/2019,54,3144805,1367,9,589.59,65.51
01/10/2019,54,3144805,1375,1,14.3,14.3
01/10/2019,54,3144805,1380,5,350,70.
01/10/2019,54,3144805,1404,82,527.26,6.43
01/10/2019,54,3144805,1404,4131,16937.1,4.1
01/10/2019,54,3144805,1410,1,4.17,4.17
01/10/2019,54,3144805,1458,7,46.97,6.71
01/10/2019,54,3144805,1459,1,17.01,17.01
01/10/2019,54,3144805,1459,71,525.4,7.4
01/10/2019,54,3144805,1460,24,200.16,8.34
01/10/2019,54,3144805,1468,2,16.34,8.17
01/10/2019,54,3144805,1468,83,431.6,5.2
01/10/2019,54,3144805,1469,2,17.54,8.77
01/10/2019,54,3144805,1469,86,636.4,7.4
01/10/2019,54,3144805,1470,157,565.2,3.6
01/10/2019,54,3144805,1472,1,15.55,15.55
01/10/2019,54,3144805,1472,14,83.44,5.96
01/10/2019,54,3144805,1473,1,15.56,15.56
01/10/2019,54,3144805,1473,10,59.6,5.96
01/10/2019,54,3144805,1477,10,58.4,5.84
01/10/2019,54,3144805,1477,428,1284,3.
01/10/2019,54,3144805,1494,10,105.1,10.51
01/10/2019,54,3144805,1494,602,3672.2,6.1
01/10/2019,54,3144805,1523,6,19.68,3.28
01/10/2019,54,3144805,1523,384,1075.2,2.8
01/10/2019,54,3144805,1537,6,42.9,7.15
01/10/2019,54,3144805,1542,1,36.65,36.65
01/10/2019,54,3144805,1562,7,32.69,4.67
01/10/2019,54,3144805,1562,1114,3230.6,2.9
01/10/2019,54,3144805,1563,1,14.02,14.02
01/10/2019,54,3144805,1577,5,165.85,33.17
01/10/2019,54,3144805,1585,7,88.9,12.7
01/10/2019,54,3144805,1587,18,471.6,26.2
01/10/2019,54,3144805,1606,1,135.7,135.7
01/10/2019,54,3144805,1606,2,427.58,213.79
01/10/2019,54,3144805,1610,1,126.69,126.69
01/10/2019,54,3144805,1612,1,9.93,9.93
01/10/2019,54,3144805,1612,103,803.4,7.8
01/10/2019,54,3144805,1626,1,13.23,13.23
01/10/2019,54,3144805,1626,1,17.98,17.98
01/10/2019,54,3144805,1627,1,15.91,15.91
01/10/2019,54,3144805,1627,2,43.32,21.66
01/10/2019,54,3144805,1628,2,35.96,17.98
01/10/2019,54,3144805,1628,15,198.45,13.23
01/10/2019,54,3144805,1629,2,43.32,21.66
01/10/2019,54,3144805,1629,14,222.74,15.91
01/10/2019,54,3144805,1636,9,89.1,9.9
01/10/2019,54,3144805,1642,8,61.6,7.7
01/10/2019,54,3144805,1644,2,15.4,7.7
01/10/2019,54,3144805,1647,8,61.6,7.7
01/10/2019,54,3144805,1653,1,9.9,9.9
01/10/2019,54,3144805,1655,4,39.6,9.9
01/10/2019,54,3144805,1701,28,166.88,5.96
01/10/2019,54,3144805,1702,15,148.5,9.9
01/10/2019,54,3144805,1707,16,158.4,9.9
01/10/2019,54,3144805,1709,4,39.6,9.9
01/10/2019,54,3144805,1718,4,133.36,33.34
01/10/2019,54,3144805,1720,1,117.19,117.19
01/10/2019,53,3144805,1800,1,535,535.
01/10/2019,54,3144805,1803,3,57,19.
01/10/2019,54,3144805,1804,4,160,40.
01/10/2019,54,3144805,1809,51,234.6,4.6
01/10/2019,54,3144805,1810,1,9.52,9.52
01/10/2019,54,3144805,1813,1,70.59,70.59
01/10/2019,54,3144805,1882,113,316.4,2.8
01/10/2019,54,3144805,1901,1,2,2.
01/10/2019,54,3144805,1902,4,8,2.
01/10/2019,54,3144805,1942,2,130.76,65.38
01/10/2019,54,3144805,1963,1,52.06,52.06
01/10/2019,54,3144805,1964,1,52.06,52.06
01/10/2019,54,3144805,1971,1,8.14,8.14
01/10/2019,54,3144805,1986,186,409.2,2.2
01/10/2019,54,3144805,1991,61,197.03,3.23
01/10/2019,54,3144805,2008,1,15.09,15.09
01/10/2019,54,3144805,2016,6,57.12,9.52
01/10/2019,54,3144805,2027,27,504.9,18.7
01/10/2019,54,3144805,2030,544,1523.2,2.8
01/10/2019,54,3144805,2032,72,468,6.5
01/10/2019,54,3144805,2060,1,2,2.
01/10/2019,54,3144805,2061,42,84,2.
01/10/2019,54,3144805,2102,1,42.22,42.22
01/10/2019,54,3144805,2139,2,14.02,7.01
01/10/2019,54,3144805,2139,143,1329.9,9.3
01/10/2019,54,3144805,2148,14,560,40.
01/10/2019,54,3144805,2159,6,21.42,3.57
01/10/2019,54,3144805,2162,13,28.6,2.2
01/10/2019,54,3144805,2185,17,168.3,9.9
01/10/2019,54,3144805,2186,5,49.5,9.9
01/10/2019,54,3144805,2259,1,17.87,17.87
01/10/2019,54,3144805,2290,1,2,2.
01/10/2019,54,3144805,2294,10,47.6,4.76
01/10/2019,54,3144805,2307,1,3.45,3.45
01/10/2019,54,3144805,2332,1,6.52,6.52
01/10/2019,54,3144805,2371,3,318.45,106.15
01/10/2019,54,3144805,2394,24,223.2,9.3
01/10/2019,54,3144805,2416,52,192.4,3.7
01/10/2019,54,3144805,2444,1,6.81,6.81
01/10/2019,54,3144805,2450,1,4.75,4.75
01/10/2019,54,3144805,2475,1,5.17,5.17
01/10/2019,54,3144805,2477,1,80,80.
01/10/2019,54,3144805,2492,1,3.73,3.73
01/10/2019,54,3144805,2492,166,498,3.
01/10/2019,54,3144805,2521,9,282.6,31.4
01/10/2019,54,3144805,2528,3,100.02,33.34
01/10/2019,54,3144805,2535,51,268.26,5.26
01/10/2019,54,3144805,2535,444,1376.4,3.1
01/10/2019,54,3144805,2539,14,81.76,5.84
01/10/2019,54,3144805,2539,1056,4118.4,3.9
01/10/2019,54,3144805,2543,107,567.1,5.3
01/10/2019,54,3144805,2543,115,806.15,7.01
01/10/2019,54,3144805,2597,6,256.02,42.67
01/10/2019,54,3144805,2719,8,91.76,11.47
01/10/2019,54,3144805,2734,4,26.57,6.64
01/10/2019,54,3144805,2734,30,294,9.8
01/10/2019,54,3144805,2735,4,36.02,9.01
01/10/2019,54,3144805,2735,29,243.6,8.4
01/10/2019,56,3144805,2748,2,18,9.
01/10/2019,56,3144805,2773,1,9,9.
01/10/2019,56,3144805,2787,1,9,9.
01/10/2019,56,3144805,2801,4,36,9.
01/10/2019,56,3144805,2811,1,9,9.
01/10/2019,56,3144805,2818,1,9,9.
01/10/2019,56,3144805,2840,4,36,9.
01/10/2019,56,3144805,2846,2,30,15.
01/10/2019,56,3144805,2857,1,9,9.
01/10/2019,56,3144805,2902,22,198,9.
01/10/2019,54,3144805,2923,2,27.64,13.82
01/10/2019,54,3144805,2925,2,39.98,19.99
01/10/2019,54,3144805,2943,12,49.2,4.1
01/10/2019,54,3144805,2945,2,19.04,9.52
01/10/2019,54,3144805,2953,2,11.92,5.96
01/10/2019,54,3144805,2957,6,100.02,16.67
01/10/2019,54,3144805,2962,12,120,10.
01/10/2019,54,3144805,2966,7,103.39,14.77
01/10/2019,54,3144805,2981,18,128.7,7.15
01/10/2019,54,3144805,2983,10,187,18.7
01/10/2019,54,3144805,3000,17,156.4,9.2
01/10/2019,54,3144805,3001,17,156.4,9.2
01/10/2019,54,3144805,3025,118,354,3.
01/10/2019,54,3144805,3050,58,135.72,2.34
01/10/2019,54,3144805,3052,2,6.44,3.22
01/10/2019,54,3144805,3073,60,414,6.9
01/10/2019,54,3144805,3074,56,235.2,4.2
01/10/2019,54,3144805,3151,29,546.36,18.84
01/10/2019,54,3144805,3158,4,52.92,13.23
01/10/2019,54,3144805,3168,3,32.16,10.72
01/10/2019,54,3144805,3177,58,504.6,8.7
01/10/2019,54,3144805,3192,1,7.91,7.91
01/10/2019,54,3144805,3193,3,10.5,3.5
01/10/2019,54,3144805,3193,79,497.7,6.3
01/10/2019,54,3144805,3201,4,21.04,5.26
01/10/2019,54,3144805,3216,1,197.18,197.18
01/10/2019,54,3144805,3232,82,182.04,2.22
01/10/2019,54,3144805,3240,1,43.58,43.58
01/10/2019,54,3144805,3240,10,273.9,27.39
01/10/2019,54,3144805,3265,3,6,2.
01/10/2019,54,3144805,3778,27,262.98,9.74
01/10/2019,54,3144805,3796,1,19.47,19.47
01/10/2019,54,3144805,3797,19,288.61,15.19
01/10/2019,54,3144805,3798,1,19.47,19.47
01/10/2019,54,3144805,3798,1,45,45.
01/10/2019,54,3144805,3799,2,35.24,17.62
01/10/2019,54,3144805,3801,1,57.16,57.16
01/10/2019,54,3144805,3803,3,11.37,3.79
01/10/2019,54,3144805,3818,7,241.78,34.54
01/10/2019,54,3144805,3820,12,213.6,17.8
01/10/2019,54,3144805,3822,21,289.8,13.8
01/10/2019,54,3144805,3823,1,29.78,29.78
01/10/2019,54,3144805,3873,7,25.55,3.65
01/10/2019,54,3144805,3894,57,410.4,7.2
01/10/2019,54,3144805,3921,9,360,40.
01/10/2019,54,3144805,3922,7,280,40.
01/10/2019,54,3144805,3933,2,61.08,30.54
01/10/2019,54,3144805,3946,1,670.92,670.92
01/10/2019,54,3144805,12463,2,1500,750.
01/10/2019,54,3144805,13294,10,6791.8,679.18
01/10/2019,54,3144805,18286,3,42.9,14.3
01/10/2019,54,3144805,18307,5,392,78.4
01/10/2019,54,3144805,18361,5,625.5,125.1
01/10/2019,54,3144805,19885,8,95.12,11.89
01/10/2019,53,3144805,23849,40,60,1.5
01/10/2019,54,3144805,33407,11,96.14,8.74
01/10/2019,54,3144805,35222,1,1605,1605.
01/10/2019,54,3144805,35651,1,32,32.
01/10/2019,54,3144805,70939,1,600,600.
01/10/2019,54,3144805,79201,1,201,201.
